date,cases,deaths,recovered,country
2022-10-29,132556,1467,0,Rwanda
2022-10-30,132584,1467,0,Rwanda
2022-10-31,132584,1467,0,Rwanda
2022-11-01,132584,1467,0,Rwanda
2022-11-02,132584,1467,0,Rwanda
2022-11-03,132584,1467,0,Rwanda
2022-11-04,132584,1467,0,Rwanda
2022-11-05,132584,1467,0,Rwanda
2022-11-06,132584,1467,0,Rwanda
2022-11-07,132584,1467,0,Rwanda
2022-11-08,132611,1467,0,Rwanda
2022-11-09,132611,1467,0,Rwanda
2022-11-10,132611,1467,0,Rwanda
2022-11-11,132611,1467,0,Rwanda
2022-11-12,132611,1467,0,Rwanda
2022-11-13,132611,1467,0,Rwanda
2022-11-14,132643,1467,0,Rwanda
2022-11-15,132643,1467,0,Rwanda
2022-11-16,132643,1467,0,Rwanda
2022-11-17,132643,1467,0,Rwanda
2022-11-18,132643,1467,0,Rwanda
2022-11-19,132643,1467,0,Rwanda
2022-11-20,132643,1467,0,Rwanda
2022-11-21,132643,1467,0,Rwanda
2022-11-22,132643,1467,0,Rwanda
2022-11-23,132681,1467,0,Rwanda
2022-11-24,132681,1467,0,Rwanda
2022-11-25,132681,1467,0,Rwanda
2022-11-26,132681,1467,0,Rwanda
2022-11-27,132681,1467,0,Rwanda
2022-11-28,132681,1467,0,Rwanda
2022-11-29,132681,1467,0,Rwanda
2022-11-30,132762,1467,0,Rwanda
2022-12-01,132762,1467,0,Rwanda
2022-12-02,132762,1467,0,Rwanda
2022-12-03,132762,1467,0,Rwanda
2022-12-04,132762,1467,0,Rwanda
2022-12-05,132762,1467,0,Rwanda
2022-12-06,132811,1467,0,Rwanda
2022-12-07,132811,1467,0,Rwanda
2022-12-08,132811,1467,0,Rwanda
2022-12-09,132811,1467,0,Rwanda
2022-12-10,132811,1467,0,Rwanda
2022-12-11,132811,1467,0,Rwanda
2022-12-12,132811,1467,0,Rwanda
2022-12-13,132811,1467,0,Rwanda
2022-12-14,132811,1467,0,Rwanda
2022-12-15,132811,1467,0,Rwanda
2022-12-16,132811,1467,0,Rwanda
2022-12-17,132811,1467,0,Rwanda
2022-12-18,132811,1467,0,Rwanda
2022-12-19,132811,1467,0,Rwanda
2022-12-20,132920,1467,0,Rwanda
2022-12-21,132920,1467,0,Rwanda
2022-12-22,132920,1467,0,Rwanda
2022-12-23,132920,1467,0,Rwanda
2022-12-24,132920,1467,0,Rwanda
2022-12-25,132920,1467,0,Rwanda
2022-12-26,132920,1467,0,Rwanda
2022-12-27,132920,1467,0,Rwanda
2022-12-28,132920,1467,0,Rwanda
2022-12-29,132920,1467,0,Rwanda
2022-12-30,132920,1467,0,Rwanda
2022-12-31,132920,1467,0,Rwanda
2023-01-01,132920,1467,0,Rwanda
2023-01-02,132920,1467,0,Rwanda
2023-01-03,133033,1468,0,Rwanda
2023-01-04,133033,1468,0,Rwanda
2023-01-05,133033,1468,0,Rwanda
2023-01-06,133033,1468,0,Rwanda
2023-01-07,133033,1468,0,Rwanda
2023-01-08,133033,1468,0,Rwanda
2023-01-09,133063,1468,0,Rwanda
2023-01-10,133063,1468,0,Rwanda
2023-01-11,133063,1468,0,Rwanda
2023-01-12,133063,1468,0,Rwanda
2023-01-13,133063,1468,0,Rwanda
2023-01-14,133063,1468,0,Rwanda
2023-01-15,133063,1468,0,Rwanda
2023-01-16,133063,1468,0,Rwanda
2023-01-17,133078,1468,0,Rwanda
2023-01-18,133078,1468,0,Rwanda
2023-01-19,133078,1468,0,Rwanda
2023-01-20,133078,1468,0,Rwanda
2023-01-21,133078,1468,0,Rwanda
2023-01-22,133078,1468,0,Rwanda
2023-01-23,133078,1468,0,Rwanda
2023-01-24,133090,1468,0,Rwanda
2023-01-25,133090,1468,0,Rwanda
2023-01-26,133090,1468,0,Rwanda
2023-01-27,133090,1468,0,Rwanda
2023-01-28,133090,1468,0,Rwanda
2023-01-29,133090,1468,0,Rwanda
2023-01-30,133090,1468,0,Rwanda
2023-01-31,133090,1468,0,Rwanda
2023-02-01,133090,1468,0,Rwanda
2023-02-02,133090,1468,0,Rwanda
2023-02-03,133090,1468,0,Rwanda
2023-02-04,133090,1468,0,Rwanda
2023-02-05,133090,1468,0,Rwanda
2023-02-06,133090,1468,0,Rwanda
2023-02-07,133090,1468,0,Rwanda
2023-02-08,133090,1468,0,Rwanda
2023-02-09,133090,1468,0,Rwanda
2023-02-10,133090,1468,0,Rwanda
2023-02-11,133090,1468,0,Rwanda
2023-02-12,133090,1468,0,Rwanda
2023-02-13,133148,1468,0,Rwanda
2023-02-14,133148,1468,0,Rwanda
2023-02-15,133170,1468,0,Rwanda
2023-02-16,133170,1468,0,Rwanda
2023-02-17,133170,1468,0,Rwanda
2023-02-18,133170,1468,0,Rwanda
2023-02-19,133170,1468,0,Rwanda
2023-02-20,133170,1468,0,Rwanda
2023-02-21,133170,1468,0,Rwanda
2023-02-22,133170,1468,0,Rwanda
2023-02-23,133170,1468,0,Rwanda
2023-02-24,133170,1468,0,Rwanda
2023-02-25,133170,1468,0,Rwanda
2023-02-26,133170,1468,0,Rwanda
2023-02-27,133180,1468,0,Rwanda
2023-02-28,133180,1468,0,Rwanda
2023-03-01,133180,1468,0,Rwanda
2023-03-02,133180,1468,0,Rwanda
2023-03-03,133180,1468,0,Rwanda
2023-03-04,133180,1468,0,Rwanda
2023-03-05,133180,1468,0,Rwanda
2023-03-06,133180,1468,0,Rwanda
2023-03-07,133180,1468,0,Rwanda
2023-03-08,133194,1468,0,Rwanda
2023-03-09,133194,1468,0,Rwanda
2021-01-01,822,2,687,Burundi
2021-01-02,822,2,687,Burundi
2021-01-03,833,2,687,Burundi
2021-01-04,842,2,687,Burundi
2021-01-05,842,2,687,Burundi
2021-01-06,884,2,773,Burundi
2021-01-07,885,2,773,Burundi
2021-01-08,885,2,773,Burundi
2021-01-09,885,2,773,Burundi
2021-01-10,986,2,773,Burundi
2021-01-11,1019,2,773,Burundi
2021-01-12,1019,2,773,Burundi
2021-01-13,1062,2,773,Burundi
2021-01-14,1103,2,773,Burundi
2021-01-15,1150,2,773,Burundi
2021-01-16,1185,2,773,Burundi
2021-01-17,1236,2,773,Burundi
2021-01-18,1245,2,773,Burundi
2021-01-19,1253,2,773,Burundi
2021-01-20,1322,2,773,Burundi
2021-01-21,1358,2,773,Burundi
2021-01-22,1380,2,773,Burundi
2021-01-23,1438,2,773,Burundi
2021-01-24,1472,2,773,Burundi
2021-01-25,1479,2,773,Burundi
2021-01-26,1481,2,773,Burundi
2021-01-27,1542,2,773,Burundi
2021-01-28,1584,2,773,Burundi
2021-01-29,1604,2,773,Burundi
2021-01-30,1613,2,773,Burundi
2021-01-31,1632,2,773,Burundi
2021-02-01,1635,2,773,Burundi
2021-02-02,1641,2,773,Burundi
2021-02-03,1664,2,773,Burundi
2021-02-04,1686,2,773,Burundi
2021-02-05,1698,3,773,Burundi
2021-02-06,1717,3,773,Burundi
2021-02-07,1723,3,773,Burundi
2021-02-08,1728,3,773,Burundi
2021-02-09,1730,3,773,Burundi
2021-02-10,1751,3,773,Burundi
2021-02-11,1771,3,773,Burundi
2021-02-12,1797,3,773,Burundi
2021-02-13,1824,3,773,Burundi
2021-02-14,1824,3,773,Burundi
2021-02-15,1849,3,773,Burundi
2021-02-16,1855,3,773,Burundi
2021-02-17,1895,3,773,Burundi
2021-02-18,1928,3,773,Burundi
2021-02-19,1955,3,773,Burundi
2021-02-20,1983,3,773,Burundi
2021-02-21,2031,3,773,Burundi
2021-02-22,2034,3,773,Burundi
2021-02-23,2041,3,773,Burundi
2021-02-24,2069,3,773,Burundi
2021-02-25,2106,3,773,Burundi
2021-02-26,2143,3,773,Burundi
2021-02-27,2181,3,773,Burundi
2021-02-28,2209,3,773,Burundi
2021-03-01,2217,3,773,Burundi
2021-03-02,2224,3,773,Burundi
2021-03-03,2240,3,773,Burundi
2021-03-04,2268,3,773,Burundi
2021-03-05,2283,3,773,Burundi
2021-03-06,2299,3,773,Burundi
2021-03-07,2319,3,773,Burundi
2021-03-08,2334,3,773,Burundi
2021-03-09,2339,3,773,Burundi
2021-03-10,2369,3,773,Burundi
2021-03-11,2396,3,773,Burundi
2021-03-12,2420,3,773,Burundi
2021-03-13,2441,3,773,Burundi
2021-03-14,2461,3,773,Burundi
2021-03-15,2461,3,773,Burundi
2021-03-16,2461,3,773,Burundi
2021-03-17,2461,3,773,Burundi
2021-03-18,2542,3,773,Burundi
2021-03-19,2563,3,773,Burundi
2021-03-20,2563,3,773,Burundi
2021-03-21,2613,6,773,Burundi
2021-03-22,2618,6,773,Burundi
2021-03-23,2628,6,773,Burundi
2021-03-24,2657,6,773,Burundi
2021-03-25,2657,6,773,Burundi
2021-03-26,2657,6,773,Burundi
2021-03-27,2657,6,773,Burundi
2021-03-28,2757,6,773,Burundi
2021-03-29,2757,6,773,Burundi
2021-03-30,2757,6,773,Burundi
2021-03-31,2810,6,773,Burundi
2021-04-01,2842,6,773,Burundi
2021-04-02,2842,6,773,Burundi
2021-04-03,2911,6,773,Burundi
2021-04-04,2911,6,773,Burundi
2021-04-05,2964,6,773,Burundi
2021-04-06,2970,6,773,Burundi
2021-04-07,3017,6,773,Burundi
2021-04-08,3027,6,773,Burundi
2021-04-09,3078,6,773,Burundi
2021-04-10,3119,6,773,Burundi
2021-04-11,3154,6,773,Burundi
2021-04-12,3154,6,773,Burundi
2021-04-13,3262,6,773,Burundi
2021-04-14,3333,6,773,Burundi
2021-04-15,3424,6,773,Burundi
2021-04-16,3477,6,773,Burundi
2021-04-17,3477,6,773,Burundi
2021-04-18,3477,6,773,Burundi
2021-04-19,3477,6,773,Burundi
2021-04-20,3643,6,773,Burundi
2021-04-21,3706,6,773,Burundi
2021-04-22,3732,6,773,Burundi
2021-04-23,3759,6,773,Burundi
2021-04-24,3805,6,773,Burundi
2021-04-25,3853,6,773,Burundi
2021-04-26,3874,6,773,Burundi
2021-04-27,3884,6,773,Burundi
2021-04-28,3941,6,773,Burundi
2021-04-29,3985,6,773,Burundi
2021-04-30,3995,6,773,Burundi
2021-05-01,4018,6,773,Burundi
2021-05-02,4038,6,773,Burundi
2021-05-03,4046,6,773,Burundi
2021-05-04,4052,6,773,Burundi
2021-05-05,4069,6,773,Burundi
2021-05-06,4093,6,773,Burundi
2021-05-07,4132,6,773,Burundi
2021-05-08,4149,6,773,Burundi
2021-05-09,4177,6,773,Burundi
2021-05-10,4200,6,773,Burundi
2021-05-11,4208,6,773,Burundi
2021-05-12,4233,6,773,Burundi
2021-05-13,4261,6,773,Burundi
2021-05-14,4282,6,773,Burundi
2021-05-15,4290,6,773,Burundi
2021-05-16,4329,6,773,Burundi
2021-05-17,4347,6,773,Burundi
2021-05-18,4353,6,773,Burundi
2021-05-19,4382,6,773,Burundi
2021-05-20,4418,6,773,Burundi
2021-05-21,4451,6,773,Burundi
2021-05-22,4494,6,773,Burundi
2021-05-23,4494,6,773,Burundi
2021-05-24,4546,6,773,Burundi
2021-05-25,4568,6,773,Burundi
2021-05-26,4592,6,773,Burundi
2021-05-27,4650,6,773,Burundi
2021-05-28,4669,6,773,Burundi
2021-05-29,4715,6,773,Burundi
2021-05-30,4754,6,773,Burundi
2021-05-31,4790,6,773,Burundi
2021-06-01,4803,6,773,Burundi
2021-06-02,4828,6,773,Burundi
2021-06-03,4844,6,773,Burundi
2021-06-04,4861,6,773,Burundi
2021-06-05,4881,6,773,Burundi
2021-06-06,4905,8,773,Burundi
2021-06-07,4925,8,773,Burundi
2021-06-08,4925,8,773,Burundi
2021-06-09,4942,8,773,Burundi
2021-06-10,4960,8,773,Burundi
2021-06-11,4975,8,773,Burundi
2021-06-12,4995,8,773,Burundi
2021-06-13,5013,8,773,Burundi
2021-06-14,5026,8,773,Burundi
2021-06-15,5037,8,773,Burundi
2021-06-16,5082,8,773,Burundi
2021-06-17,5098,8,773,Burundi
2021-06-18,5121,8,773,Burundi
2021-06-19,5121,8,773,Burundi
2021-06-20,5121,8,773,Burundi
2021-06-21,5242,8,773,Burundi
2021-06-22,5273,8,773,Burundi
2021-06-23,5300,8,773,Burundi
2021-06-24,5334,8,773,Burundi
2021-06-25,5348,8,773,Burundi
2021-06-26,5348,8,773,Burundi
2021-06-27,5348,8,773,Burundi
2021-06-28,5423,8,773,Burundi
2021-06-29,5428,8,773,Burundi
2021-06-30,5452,8,773,Burundi
2021-07-01,5482,8,773,Burundi
2021-07-02,5494,8,773,Burundi
2021-07-03,5494,8,773,Burundi
2021-07-04,5494,8,773,Burundi
2021-07-05,5521,8,773,Burundi
2021-07-06,5535,8,773,Burundi
2021-07-07,5559,8,773,Burundi
2021-07-08,5585,8,773,Burundi
2021-07-09,5608,8,773,Burundi
2021-07-10,5608,8,773,Burundi
2021-07-11,5608,8,773,Burundi
2021-07-12,5686,8,773,Burundi
2021-07-13,5706,8,773,Burundi
2021-07-14,5723,8,773,Burundi
2021-07-15,5764,8,773,Burundi
2021-07-16,5802,8,773,Burundi
2021-07-17,5802,8,773,Burundi
2021-07-18,5802,8,773,Burundi
2021-07-19,5894,8,773,Burundi
2021-07-20,5942,8,773,Burundi
2021-07-21,5996,8,773,Burundi
2021-07-22,6018,8,773,Burundi
2021-07-23,6128,8,773,Burundi
2021-07-24,6128,8,773,Burundi
2021-07-25,6128,8,773,Burundi
2021-07-26,6573,8,773,Burundi
2021-07-27,6573,8,773,Burundi
2021-07-28,6715,9,773,Burundi
2021-07-29,6865,9,773,Burundi
2021-07-30,7080,9,773,Burundi
2021-07-31,7080,9,773,Burundi
2021-08-01,7080,9,773,Burundi
2021-08-02,7505,38,773,Burundi
2021-08-03,7518,38,773,Burundi
2021-08-04,7518,38,773,Burundi
2021-08-05,7714,38,0,Burundi
2021-08-06,8088,38,0,Burundi
2021-08-07,8088,38,0,Burundi
2021-08-08,8088,38,0,Burundi
2021-08-09,8800,38,0,Burundi
2021-08-10,8800,38,0,Burundi
2021-08-11,9175,38,0,Burundi
2021-08-12,9408,38,0,Burundi
2021-08-13,9620,38,0,Burundi
2021-08-14,9620,38,0,Burundi
2021-08-15,9620,38,0,Burundi
2021-08-16,10103,38,0,Burundi
2021-08-17,10198,38,0,Burundi
2021-08-18,10198,38,0,Burundi
2021-08-19,10198,38,0,Burundi
2021-08-20,10791,38,0,Burundi
2021-08-21,10791,38,0,Burundi
2021-08-22,10791,38,0,Burundi
2021-08-23,10791,38,0,Burundi
2021-08-24,10791,38,0,Burundi
2021-08-25,11381,38,0,Burundi
2021-08-26,11599,38,0,Burundi
2021-08-27,11818,38,0,Burundi
2021-08-28,11994,38,0,Burundi
2021-08-29,11994,38,0,Burundi
2021-08-30,11994,38,0,Burundi
2021-08-31,11994,38,0,Burundi
2021-09-01,12585,38,0,Burundi
2021-09-02,12585,38,0,Burundi
2021-09-03,12585,38,0,Burundi
2021-09-04,12585,38,0,Burundi
2021-09-05,12585,38,0,Burundi
2021-09-06,12585,38,0,Burundi
2021-09-07,12585,38,0,Burundi
2021-09-08,12585,38,0,Burundi
2021-09-09,12585,38,0,Burundi
2021-09-10,14047,38,0,Burundi
2021-09-11,14047,38,0,Burundi
2021-09-12,14047,38,0,Burundi
2021-09-13,14189,38,0,Burundi
2021-09-14,14189,38,0,Burundi
2021-09-15,14189,38,0,Burundi
2021-09-16,14189,38,0,Burundi
2021-09-17,14189,38,0,Burundi
2021-09-18,14189,38,0,Burundi
2021-09-19,14189,38,0,Burundi
2021-09-20,14189,38,0,Burundi
2021-09-21,14189,38,0,Burundi
2021-09-22,16356,38,0,Burundi
2021-09-23,16356,38,0,Burundi
2021-09-24,16356,38,0,Burundi
2021-09-25,16356,38,0,Burundi
2021-09-26,16356,38,0,Burundi
2021-09-27,16356,38,0,Burundi
2021-09-28,17505,38,0,Burundi
2021-09-29,17505,38,0,Burundi
2021-09-30,17728,38,0,Burundi
2021-10-01,17979,38,0,Burundi
2021-10-02,18271,38,0,Burundi
2021-10-03,18271,38,0,Burundi
2021-10-04,18271,38,0,Burundi
2021-10-05,18600,38,0,Burundi
2021-10-06,18825,38,0,Burundi
2021-10-07,18972,38,0,Burundi
2021-10-08,19041,38,0,Burundi
2021-10-09,19041,38,0,Burundi
2021-10-10,19041,38,0,Burundi
2021-10-11,19257,38,0,Burundi
2021-10-12,19334,38,0,Burundi
2021-10-13,19441,38,0,Burundi
2021-10-14,19513,38,0,Burundi
2021-10-15,19555,38,0,Burundi
2021-10-16,19555,38,0,Burundi
2021-10-17,19555,38,0,Burundi
2021-10-18,19730,38,0,Burundi
2021-10-19,19745,38,0,Burundi
2021-10-20,19819,38,0,Burundi
2021-10-21,19867,38,0,Burundi
2021-10-22,19894,38,0,Burundi
2021-10-23,19894,38,0,Burundi
2021-10-24,19894,38,0,Burundi
2021-10-25,19945,38,0,Burundi
2021-10-26,19954,38,0,Burundi
2021-10-27,19988,38,0,Burundi
2021-10-28,20016,38,0,Burundi
2021-10-29,20039,38,0,Burundi
2021-10-30,20039,38,0,Burundi
2021-10-31,20039,38,0,Burundi
2021-11-01,20078,38,0,Burundi
2021-11-02,20087,38,0,Burundi
2021-11-03,20106,38,0,Burundi
2021-11-04,20106,38,0,Burundi
2021-11-05,20136,38,0,Burundi
2021-11-06,20136,38,0,Burundi
2021-11-07,20136,38,0,Burundi
2021-11-08,20162,38,0,Burundi
2021-11-09,20170,38,0,Burundi
2021-11-10,20200,38,0,Burundi
2021-11-11,20210,38,0,Burundi
2021-11-12,20221,38,0,Burundi
2021-11-13,20221,38,0,Burundi
2021-11-14,20221,38,0,Burundi
2021-11-15,20276,38,0,Burundi
2021-11-16,20282,38,0,Burundi
2021-11-17,20305,38,0,Burundi
2021-11-18,20321,38,0,Burundi
2021-11-19,20332,38,0,Burundi
2021-11-20,20332,38,0,Burundi
2021-11-21,20332,38,0,Burundi
2021-11-22,20349,38,0,Burundi
2021-11-23,20351,38,0,Burundi
2021-11-24,20351,38,0,Burundi
2021-11-25,20360,38,0,Burundi
2021-11-26,20386,38,0,Burundi
2021-11-27,20386,38,0,Burundi
2021-11-28,20386,38,0,Burundi
2021-11-29,20415,38,0,Burundi
2021-11-30,20415,38,0,Burundi
2021-12-01,20432,38,0,Burundi
2021-12-02,20439,38,0,Burundi
2021-12-03,20439,38,0,Burundi
2021-12-04,20439,38,0,Burundi
2021-12-05,20439,38,0,Burundi
2021-12-06,20473,38,0,Burundi
2021-12-07,20523,38,0,Burundi
2021-12-08,20523,38,0,Burundi
2021-12-09,20610,38,0,Burundi
2021-12-10,20666,38,0,Burundi
2021-12-11,20666,38,0,Burundi
2021-12-12,20666,38,0,Burundi
2021-12-13,20886,38,0,Burundi
2021-12-14,20886,38,0,Burundi
2021-12-15,21143,38,0,Burundi
2021-12-16,21422,38,0,Burundi
2021-12-17,21422,38,0,Burundi
2021-12-18,21422,38,0,Burundi
2021-12-19,21422,38,0,Burundi
2021-12-20,22639,38,0,Burundi
2021-12-21,23009,38,0,Burundi
2021-12-22,23009,38,0,Burundi
2021-12-23,23657,38,0,Burundi
2021-12-24,23657,38,0,Burundi
2021-12-25,23657,38,0,Burundi
2021-12-26,23657,38,0,Burundi
2021-12-27,26224,38,0,Burundi
2021-12-28,26999,38,0,Burundi
2021-12-29,27366,38,0,Burundi
2021-12-30,27366,38,0,Burundi
2021-12-31,27366,38,0,Burundi
2022-01-01,27366,38,0,Burundi
2022-01-02,27366,38,0,Burundi
2022-01-03,27366,38,0,Burundi
2022-01-04,32076,38,0,Burundi
2022-01-05,32076,38,0,Burundi
2022-01-06,33551,38,0,Burundi
2022-01-07,34722,38,0,Burundi
2022-01-08,34722,38,0,Burundi
2022-01-09,34722,38,0,Burundi
2022-01-10,35500,38,0,Burundi
2022-01-11,35755,38,0,Burundi
2022-01-12,35755,38,0,Burundi
2022-01-13,36115,38,0,Burundi
2022-01-14,36257,38,0,Burundi
2022-01-15,36257,38,0,Burundi
2022-01-16,36257,38,0,Burundi
2022-01-17,36654,38,0,Burundi
2022-01-18,36736,38,0,Burundi
2022-01-19,36785,38,0,Burundi
2022-01-20,36868,38,0,Burundi
2022-01-21,36868,38,0,Burundi
2022-01-22,36868,38,0,Burundi
2022-01-23,36868,38,0,Burundi
2022-01-24,37042,38,0,Burundi
2022-01-25,37138,38,0,Burundi
2022-01-26,37170,38,0,Burundi
2022-01-27,37265,38,0,Burundi
2022-01-28,37299,38,0,Burundi
2022-01-29,37299,38,0,Burundi
2022-01-30,37299,38,0,Burundi
2022-01-31,37432,38,0,Burundi
2022-02-01,37432,38,0,Burundi
2022-02-02,37469,38,0,Burundi
2022-02-03,37562,38,0,Burundi
2022-02-04,37562,38,0,Burundi
2022-02-05,37562,38,0,Burundi
2022-02-06,37562,38,0,Burundi
2022-02-07,37742,38,0,Burundi
2022-02-08,37756,38,0,Burundi
2022-02-09,37756,38,0,Burundi
2022-02-10,37816,38,0,Burundi
2022-02-11,37856,38,0,Burundi
2022-02-12,37856,38,0,Burundi
2022-02-13,37856,38,0,Burundi
2022-02-14,37902,38,0,Burundi
2022-02-15,37923,38,0,Burundi
2022-02-16,37947,38,0,Burundi
2022-02-17,37947,38,0,Burundi
2022-02-18,37947,38,0,Burundi
2022-02-19,37947,38,0,Burundi
2022-02-20,37947,38,0,Burundi
2022-02-21,38011,38,0,Burundi
2022-02-22,38018,38,0,Burundi
2022-02-23,38027,38,0,Burundi
2022-02-24,38047,38,0,Burundi
2022-02-25,38063,38,0,Burundi
2022-02-26,38063,38,0,Burundi
2022-02-27,38063,38,0,Burundi
2022-02-28,38127,38,0,Burundi
2022-03-01,38127,38,0,Burundi
2022-03-02,38127,38,0,Burundi
2022-03-03,38134,38,0,Burundi
2022-03-04,38150,38,0,Burundi
2022-03-05,38150,38,0,Burundi
2022-03-06,38150,38,0,Burundi
2022-03-07,38178,38,0,Burundi
2022-03-08,38178,38,0,Burundi
2022-03-09,38209,38,0,Burundi
2022-03-10,38238,38,0,Burundi
2022-03-11,38248,38,0,Burundi
2022-03-12,38248,38,0,Burundi
2022-03-13,38248,38,0,Burundi
2022-03-14,38274,38,0,Burundi
2022-03-15,38279,38,0,Burundi
2022-03-16,38296,38,0,Burundi
2022-03-17,38296,38,0,Burundi
2022-03-18,38308,38,0,Burundi
2022-03-19,38308,38,0,Burundi
2022-03-20,38308,38,0,Burundi
2022-03-21,38372,38,0,Burundi
2022-03-22,38372,38,0,Burundi
2022-03-23,38406,38,0,Burundi
2022-03-24,38406,38,0,Burundi
2022-03-25,38440,38,0,Burundi
2022-03-26,38440,38,0,Burundi
2022-03-27,38440,38,0,Burundi
2022-03-28,38463,38,0,Burundi
2022-03-29,38482,38,0,Burundi
2022-03-30,38490,38,0,Burundi
2022-03-31,38509,38,0,Burundi
2022-04-01,38519,38,0,Burundi
2022-04-02,38519,38,0,Burundi
2022-04-03,38519,38,0,Burundi
2022-04-04,38588,38,0,Burundi
2022-04-05,38588,38,0,Burundi
2022-04-06,38609,38,0,Burundi
2022-04-07,38609,38,0,Burundi
2022-04-08,38663,38,0,Burundi
2022-04-09,38663,38,0,Burundi
2022-04-10,38663,38,0,Burundi
2022-04-11,38698,38,0,Burundi
2022-04-12,38698,38,0,Burundi
2022-04-13,38722,38,0,Burundi
2022-04-14,38722,38,0,Burundi
2022-04-15,38722,38,0,Burundi
2022-04-16,38722,38,0,Burundi
2022-04-17,38722,38,0,Burundi
2022-04-18,38722,38,0,Burundi
2022-04-19,38812,38,0,Burundi
2022-04-20,38812,38,0,Burundi
2022-04-21,38853,38,0,Burundi
2022-04-22,38887,38,0,Burundi
2022-04-23,38887,38,0,Burundi
2022-04-24,38887,38,0,Burundi
2022-04-25,39632,38,0,Burundi
2022-04-26,39634,38,0,Burundi
2022-04-27,39634,38,0,Burundi
2022-04-28,39794,38,0,Burundi
2022-04-29,39998,38,0,Burundi
2022-04-30,39998,38,0,Burundi
2022-05-01,39998,38,0,Burundi
2022-05-02,40397,38,0,Burundi
2022-05-03,40552,38,0,Burundi
2022-05-04,40675,38,0,Burundi
2022-05-05,40736,38,0,Burundi
2022-05-06,40736,38,0,Burundi
2022-05-07,40736,38,0,Burundi
2022-05-08,40736,38,0,Burundi
2022-05-09,40845,38,0,Burundi
2022-05-10,41216,38,0,Burundi
2022-05-11,41216,38,0,Burundi
2022-05-12,41235,38,0,Burundi
2022-05-13,41235,38,0,Burundi
2022-05-14,41235,38,0,Burundi
2022-05-15,41235,38,0,Burundi
2022-05-16,41530,38,0,Burundi
2022-05-17,41530,38,0,Burundi
2022-05-18,41606,38,0,Burundi
2022-05-19,41606,38,0,Burundi
2022-05-20,41606,38,0,Burundi
2022-05-21,41606,38,0,Burundi
2022-05-22,41606,38,0,Burundi
2022-05-23,41850,38,0,Burundi
2022-05-24,41897,38,0,Burundi
2022-05-25,41927,38,0,Burundi
2022-05-26,41927,38,0,Burundi
2022-05-27,41987,38,0,Burundi
2022-05-28,41987,38,0,Burundi
2022-05-29,41987,38,0,Burundi
2022-05-30,42034,38,0,Burundi
2022-05-31,42034,38,0,Burundi
2022-06-01,42034,38,0,Burundi
2022-06-02,42084,38,0,Burundi
2022-06-03,42129,38,0,Burundi
2022-06-04,42129,38,0,Burundi
2022-06-05,42129,38,0,Burundi
2022-06-06,42248,38,0,Burundi
2022-06-07,42248,38,0,Burundi
2022-06-08,42248,38,0,Burundi
2022-06-09,42248,38,0,Burundi
2022-06-10,42248,38,0,Burundi
2022-06-11,42248,38,0,Burundi
2022-06-12,42248,38,0,Burundi
2022-06-13,42297,38,0,Burundi
2022-06-14,42330,38,0,Burundi
2022-06-15,42330,38,0,Burundi
2022-06-16,42385,38,0,Burundi
2022-06-17,42398,38,0,Burundi
2022-06-18,42398,38,0,Burundi
2022-06-19,42398,38,0,Burundi
2022-06-20,42472,38,0,Burundi
2022-06-21,42472,38,0,Burundi
2022-06-22,42472,38,0,Burundi
2022-06-23,42542,38,0,Burundi
2022-06-24,42542,38,0,Burundi
2022-06-25,42542,38,0,Burundi
2022-06-26,42542,38,0,Burundi
2022-06-27,42542,38,0,Burundi
2022-06-28,42542,38,0,Burundi
2022-06-29,42542,38,0,Burundi
2022-06-30,42658,38,0,Burundi
2022-07-01,42698,38,0,Burundi
2022-07-02,42698,38,0,Burundi
2022-07-03,42698,38,0,Burundi
2022-07-04,42731,38,0,Burundi
2022-07-05,42794,38,0,Burundi
2022-07-06,42836,38,0,Burundi
2022-07-07,42836,38,0,Burundi
2022-07-08,42836,38,0,Burundi
2022-07-09,42836,38,0,Burundi
2022-07-10,42836,38,0,Burundi
2022-07-11,42963,38,0,Burundi
2022-07-12,43060,38,0,Burundi
2022-07-13,43060,38,0,Burundi
2022-07-14,43060,38,0,Burundi
2022-07-15,43222,38,0,Burundi
2022-07-16,43222,38,0,Burundi
2022-07-17,43222,38,0,Burundi
2022-07-18,43414,38,0,Burundi
2022-07-19,43593,38,0,Burundi
2022-07-20,43593,38,0,Burundi
2022-07-21,43850,38,0,Burundi
2022-07-22,43850,38,0,Burundi
2022-07-23,43850,38,0,Burundi
2022-07-24,43850,38,0,Burundi
2022-07-25,44437,38,0,Burundi
2022-07-26,44437,38,0,Burundi
2022-07-27,44437,38,0,Burundi
2022-07-28,44860,38,0,Burundi
2022-07-29,45308,38,0,Burundi
2022-07-30,45308,38,0,Burundi
2022-07-31,45308,38,0,Burundi
2022-08-01,45308,38,0,Burundi
2022-08-02,46151,38,0,Burundi
2022-08-03,46275,38,0,Burundi
2022-08-04,46275,38,0,Burundi
2022-08-05,47008,38,0,Burundi
2022-08-06,47008,38,0,Burundi
2022-08-07,47008,38,0,Burundi
2022-08-08,47247,38,0,Burundi
2022-08-09,47247,38,0,Burundi
2022-08-10,47762,38,0,Burundi
2022-08-11,47762,38,0,Burundi
2022-08-12,48002,38,0,Burundi
2022-08-13,48002,38,0,Burundi
